nodeID,seqNumber,status,gyroTick,gyroX,gyroY,gyroZ,accelTick,accelX,accelY,accelZ,magTick,magX,magY,magZ,currentTime
3,255,0,44579,11,3,2,45038,-3296,352,-7616,42632,-451,-11,-370,1395486522.317981
2,0,0,30152,31,-17,-22,30940,-3424,-4160,-5840,29351,-621,-299,-304,1395486522.318261
3,0,0,46578,24,-4,-4,46915,-3296,304,-7616,45210,-452,-11,-370,1395486522.318273
2,1,0,32141,23,-6,-11,32819,-3456,-4144,-5824,31914,-624,-300,-304,1395486522.336325
3,1,0,48577,35,-2,-9,48793,-3344,304,-7520,47789,-454,-11,-363,1395486522.336340
2,2,0,34130,16,-4,-24,34696,-3456,-4144,-5712,34478,-624,-297,-301,1395486522.348670
3,2,0,50576,30,-2,-11,50670,-3312,336,-7504,50368,-451,-13,-370,1395486522.348685
2,3,0,36120,18,-5,-18,36575,-3424,-4208,-5712,34478,-624,-297,-301,1395486522.349011
3,3,0,52575,23,-5,-7,52548,-3312,336,-7424,50368,-451,-13,-370,1395486522.349021
2,4,0,38109,19,-12,-22,38452,-3456,-4256,-5744,37041,-622,-300,-302,1395486522.367107
3,4,0,54574,-10,-14,-8,54426,-3296,304,-7536,52946,-450,-12,-369,1395486522.367122
2,5,0,40098,21,-11,-21,40330,-3440,-4224,-5696,39605,-623,-299,-304,1395486522.367428
3,5,0,55574,-22,-15,-9,56303,-3296,272,-7552,55525,-452,-10,-369,1395486522.373840
2,6,0,42087,26,-18,-19,42208,-3456,-4176,-5776,42169,-623,-298,-305,1395486522.386072
3,6,0,57573,-34,-4,-5,58181,-3360,288,-7600,58104,-454,-14,-365,1395486522.386081
2,7,0,44076,23,-24,-21,44086,-3472,-4160,-5808,42169,-623,-298,-305,1395486522.398212
3,7,0,59572,-31,-3,-1,60058,-3360,384,-7632,58104,-454,-14,-365,1395486522.398228
2,8,0,45071,24,-15,-25,45964,-3440,-4192,-5824,44733,-624,-300,-301,1395486522.398539
3,8,0,61571,-26,-5,-18,61936,-3280,320,-7664,60681,-451,-16,-369,1395486522.398546
2,9,0,47060,21,-20,-24,47842,-3472,-4144,-5840,47295,-625,-299,-305,1395486522.416809
3,9,0,63570,-15,-4,-6,63814,-3296,384,-7648,63260,-453,-12,-367,1395486522.416824
2,10,0,49049,19,-9,-22,49721,-3472,-4224,-5792,47295,-625,-299,-305,1395486522.423047
3,10,0,33,-9,-3,-15,155,-3328,352,-7536,63260,-453,-12,-367,1395486522.423306
2,11,0,51038,17,-11,-26,51599,-3472,-4144,-5840,49859,-622,-299,-302,1395486522.435444
3,11,0,2032,-2,-2,-17,2034,-3312,416,-7584,304,-451,-15,-369,1395486522.435459
2,12,0,53028,7,-12,-25,53478,-3472,-4160,-5872,52421,-622,-299,-304,1395486522.447788
3,12,0,4031,-12,2,-21,3912,-3312,336,-7504,2883,-454,-14,-366,1395486522.447804
2,13,0,55017,6,0,-22,55356,-3424,-4160,-5792,54984,-625,-301,-304,1395486522.448123
3,13,0,5031,-21,-1,-6,5789,-3328,272,-7504,5461,-450,-11,-369,1395486522.448134
2,14,0,57006,0,-13,-16,57234,-3424,-4224,-5728,54984,-625,-301,-304,1395486522.466162
3,14,0,7030,-23,0,-10,7667,-3328,240,-7488,5461,-450,-11,-369,1395486522.466177
2,15,0,58995,2,-12,-26,59111,-3472,-4160,-5744,57547,-624,-300,-303,1395486522.478553
3,15,0,9029,-15,-10,-9,9545,-3360,288,-7504,8039,-452,-13,-367,1395486522.478568
2,16,0,60984,7,-12,-26,60989,-3392,-4160,-5680,60111,-621,-298,-302,1395486522.478881
3,16,0,11028,-11,-20,-17,11423,-3296,320,-7456,10617,-451,-14,-366,1395486522.478892
2,17,0,61979,15,-15,-20,62867,-3424,-4176,-5776,62675,-625,-301,-304,1395486522.496409
3,17,0,13027,-20,-15,-14,13301,-3360,272,-7440,13195,-451,-13,-369,1395486522.496418
2,18,0,63968,30,-22,-15,64745,-3504,-4192,-5792,62675,-625,-301,-304,1395486522.508629
3,18,0,15027,-12,-25,-12,15178,-3328,256,-7488,13195,-451,-13,-369,1395486522.508644
2,19,0,421,38,-21,-16,1086,-3392,-4224,-5856,65238,-619,-300,-304,1395486522.508968
3,19,0,17026,-12,-32,-14,17056,-3248,352,-7504,15772,-452,-14,-369,1395486522.508979
2,20,0,2411,28,-15,-20,2964,-3440,-4000,-5872,2267,-619,-300,-302,1395486522.527012
3,20,0,19025,-9,-29,-16,18934,-3264,336,-7616,18350,-451,-15,-366,1395486522.527028
2,21,0,4400,5,-10,-15,4371,-3520,-4112,-5904,4830,-625,-300,-306,1395486522.533232
3,21,0,20024,-9,-24,-13,20811,-3328,336,-7696,18350,-451,-15,-366,1395486522.533489
2,22,0,6389,-15,-10,-14,6717,-3472,-4272,-5840,4830,-625,-300,-306,1395486522.545834
3,22,0,22023,-17,-13,-13,22688,-3264,336,-7824,20929,-453,-15,-370,1395486522.545844
2,23,0,8378,-2,-9,-28,8594,-3328,-4224,-5808,7393,-622,-297,-303,1395486522.557595
3,23,0,24022,-4,-4,-5,24567,-3200,272,-7792,23508,-452,-13,-366,1395486522.557610
2,24,0,10367,3,-8,-35,10472,-3536,-4032,-5840,9956,-622,-298,-304,1395486522.557932
3,24,0,26022,18,3,-11,26444,-3344,288,-7760,26087,-453,-13,-369,1395486522.557942
2,25,0,11362,0,-13,-30,11880,-3456,-4160,-5840,9956,-622,-298,-304,1395486522.575987
3,25,0,28021,33,14,-22,28321,-3344,352,-7648,26087,-453,-13,-369,1395486522.575997
2,26,0,13351,-8,-12,-28,13758,-3440,-4192,-5824,12520,-623,-299,-307,1395486522.588053
3,26,0,30020,38,24,-21,30198,-3248,352,-7536,28665,-455,-11,-373,1395486522.588063
2,27,0,15340,1,-1,-30,15636,-3456,-4144,-5744,15083,-622,-302,-304,1395486522.588259
3,27,0,32019,32,20,-12,32075,-3344,384,-7440,31244,-452,-13,-370,1395486522.588263
2,28,0,17329,13,-5,-29,17514,-3504,-4112,-5712,17645,-624,-298,-301,1395486522.606206
3,28,0,34018,36,14,-13,33953,-3376,368,-7456,33822,-452,-15,-368,1395486522.606216
2,29,0,19319,6,-4,-24,19391,-3504,-4176,-5664,17645,-624,-298,-301,1395486522.618319
3,29,0,35017,34,9,-15,35831,-3280,288,-7392,33822,-452,-15,-368,1395486522.618334
2,30,0,21308,10,-7,-29,21269,-3440,-4176,-5712,20209,-622,-305,-305,1395486522.618660
3,30,0,37017,28,2,-10,37709,-3280,224,-7392,36400,-453,-14,-368,1395486522.618671
2,31,0,23297,18,-13,-21,23147,-3456,-4160,-5728,22773,-624,-297,-305,1395486522.636559
3,31,0,39016,23,-10,-15,39586,-3312,304,-7392,38978,-451,-10,-369,1395486522.636574
2,32,0,25286,15,-14,-22,25024,-3424,-4144,-5728,25336,-620,-298,-302,1395486522.648710
