TOTAL_TIME,0m7s
TOTAL_FRAMES,449
SELECTED_FRAMES,449
NO_OF_JOINTS,7
FREQUENCY,64.0
DESCRIPTION,east
TIME_STAMP,Jul 17, 2009

Time,Frame,Pelvis_accelX_37,Pelvis_accelY_37,Pelvis_accelZ_37,RFEP_accelX_30,RFEP_accelY_30,RFEP_accelZ_30,RFEO_accelX_55,RFEO_accelY_55,RFEO_accelZ_55,RTIO_accelX_44,RTIO_accelY_44,RTIO_accelZ_44,LFEP_accelX_25,LFEP_accelY_25,LFEP_accelZ_25,LFEO_accelX_28,LFEO_accelY_28,LFEO_accelZ_28,LTIO_accelX_70,LTIO_accelY_70,LTIO_accelZ_70
3.96875,254,-0.97595215,-0.014465332,-0.17523193,-0.5881958,0.58496094,0.2991333,-0.9923096,0.084228516,-0.21063232,-1.28302,0.41986084,-0.034423828,-1.0333862,0.06237793,-0.005554199,-0.96661377,0.080078125,0.17547607,-0.43023682,0.25408936,0.8242798
3.984375,255,-0.9569092,-0.10839844,-0.22106934,-0.5718994,-0.027648926,0.25183105,-0.65789795,0.015563965,-0.15106201,-1.1035767,0.06274414,-0.38775635,-1.1265259,0.19390869,0.059143066,-1.02771,0.2593994,0.29974365,-0.41394043,0.38104248,0.85424805
4.0,256,-0.9569092,-0.2805786,-0.23901367,-0.48632812,-0.38781738,0.029052734,-0.6229248,0.19329834,-0.27612305,-0.8369751,-0.4421997,-0.34985352,-1.2561035,0.22955322,0.019714355,-1.0042725,0.13720703,0.13208008,-0.43634033,0.31359863,0.8961792
4.015625,257,-0.93792725,-0.44488525,-0.36956787,-0.5026245,-0.74798584,-0.015319824,-0.60198975,0.1730957,-0.38330078,-0.59143066,-0.8727417,-0.25500488,-1.2641602,0.16131592,-0.1005249,-1.0918579,-0.31988525,0.02947998,-0.3692627,0.24414062,0.90216064
4.03125,258,-0.9128418,-0.5701294,-0.4413452,-0.5250244,-0.7597046,-0.010375977,-0.66589355,0.27001953,-0.3862915,-0.479187,-1.008667,-0.13922119,-1.1933594,-0.07507324,-0.19348145,-1.192688,-0.5130005,0.07879639,-0.44952393,0.17077637,0.9470825
4.046875,259,-0.8828125,-0.60827637,-0.5828247,-0.6116333,-0.46124268,0.14141846,-0.7527466,0.28515625,-0.3088379,-0.6094971,-0.6168213,-0.08630371,-1.0667725,-0.46472168,-0.14398193,-1.0674438,-0.3731079,0.16558838,-0.60095215,0.068603516,1.0169678
4.0625,260,-0.836792,-0.5750122,-0.4642334,-0.6625366,-0.012023926,0.16802979,-0.83361816,0.3215332,-0.24438477,-0.7618408,-0.14263916,-0.045410156,-1.024292,-0.5913086,-0.078308105,-1.039917,-0.24304199,0.11828613,-0.4576416,0.084472656,0.8641968
4.078125,261,-0.8397827,-0.4683838,-0.2609253,1.9135742,0.6378174,0.92803955,-1.7011719,0.11248779,1.7703247,-0.49523926,0.17779541,1.4519043,-1.1184082,-0.2946167,0.050048828,-1.0185547,-0.2972412,0.12121582,-0.5135498,0.123168945,0.86120605
4.09375,262,-0.9649658,-0.36663818,0.063964844,1.9135742,1.2739258,0.6204834,1.9933472,0.7880249,0.7630005,-0.7067261,0.782959,1.5178223,-1.104248,0.03173828,0.0025634766,-1.0704956,-0.23321533,0.18334961,-0.5023804,0.09240723,0.967041
4.109375,263,-1.241272,-0.2218628,0.107788086,-1.2911377,1.3453369,0.20056152,-1.3497314,0.8031616,0.40270996,-0.23760986,0.85339355,1.0635986,-1.2095337,0.17810059,-0.11968994,-1.1865845,-0.17999268,0.1340332,-0.49835205,0.22033691,0.9490967
4.125,264,-1.7930298,0.11077881,-0.2689209,-0.9793701,0.6965332,0.07043457,-0.95336914,0.5022583,0.36499023,0.07006836,0.012145996,0.81707764,-1.4443359,0.23742676,-0.082336426,-1.3169556,-0.15045166,0.14196777,-0.5145874,0.32751465,0.96502686
4.140625,265,1.9546509,0.7055664,-0.51208496,-0.83270264,-0.3477173,0.17102051,-0.76971436,-0.10961914,0.37890625,0.30963135,-0.7487793,0.635376,-1.4544678,0.17810059,-0.048950195,-1.3485107,-0.3307495,0.13012695,-0.49835205,0.31854248,0.8931885
4.15625,266,-1.5957642,0.53045654,-0.08154297,-0.9650879,-0.93585205,0.08227539,-0.9863281,-0.5862427,0.18634033,0.13519287,-0.987854,0.70428467,-1.3927612,0.0435791,0.006591797,-1.3892822,-0.4736328,0.26226807,-0.63653564,0.30767822,0.9869995
4.171875,267,-1.1011353,-0.1005249,0.23138428,-1.0588379,-0.5130615,-0.021240234,-1.184021,-0.3540039,0.10101318,-0.028137207,-0.43426514,0.8909302,-1.359314,0.09503174,0.20465088,-1.4269409,-0.42633057,0.413208,-0.82354736,0.33343506,1.206604
4.1875,268,-0.94989014,-0.4331665,0.23535156,-0.9875488,0.23852539,-0.020263672,-0.9863281,0.088256836,0.26574707,0.057006836,0.0012207031,0.79211426,-1.3512573,0.011962891,0.5421753,-1.6418457,-0.33172607,0.289917,-1.0258179,0.74212646,1.4002686
4.203125,269,-0.93792725,-0.6131592,0.08984375,-1.0588379,0.140625,0.084228516,-0.96435547,0.10443115,0.44836426,0.15625,-0.21606445,0.7571411,-1.2783813,-0.27288818,0.4633789,-1.6561279,-0.18200684,-0.043518066,-1.2271118,0.5883789,1.3303833
4.21875,270,-1.0130005,-0.53881836,0.14068604,-1.0740967,-0.25274658,0.16705322,-0.98931885,-0.08538818,0.43945312,0.14123535,-0.5671997,0.70129395,-1.1548462,-0.22143555,0.114746094,-1.4666748,-0.044067383,-0.08294678,-1.3388672,0.27789307,1.1566772
4.234375,271,-0.99194336,-0.40185547,0.061950684,-0.94677734,-0.25274658,0.15716553,-0.92944336,-0.08337402,0.3838501,0.14221191,-0.550354,0.6713257,-1.262146,0.24139404,-0.21270752,-1.25177,0.19433594,-0.46173096,-1.3307495,0.42370605,0.9211426
4.25,272,-0.8878174,-0.26489258,0.059936523,-0.93865967,0.0026855469,0.14337158,-0.86157227,0.0014038086,0.42651367,0.15625,-0.3043213,0.67333984,-1.4301758,0.28094482,-0.65734863,-1.0022583,0.18450928,-0.77337646,-0.5715332,0.35028076,0.6256714
4.265625,273,-0.7886963,-0.23358154,0.029052734,-0.93865967,0.020263672,0.092163086,-0.88153076,0.015563965,0.3312378,0.123168945,-0.27856445,0.68829346,-1.3309937,-0.06317139,-0.89178467,-0.76904297,-0.21746826,-0.82073975,1.918396,1.2995605,1.5719604
4.28125,274,-0.65753174,-0.20227051,0.041992188,-0.9182739,-0.014953613,0.057617188,-0.88153076,0.027648926,0.28363037,0.10913086,-0.35095215,0.68530273,-1.1558838,-0.4192505,-0.8543701,-0.66619873,-0.29333496,-1.6019287,1.918396,1.2281494,-1.9558105
4.296875,275,-0.61346436,-0.09661865,0.11376953,-0.93865967,-0.04724121,0.029052734,-0.92944336,-0.008666992,0.28363037,0.101135254,-0.35791016,0.68029785,-1.2561035,-0.597229,-0.434021,-0.8881836,-0.6066284,-0.795105,-0.5552368,1.2102661,1.4381714
4.3125,276,-0.7196045,-0.0115356445,0.083862305,-0.9345703,-0.019836426,-5.493164E-4,-0.92144775,4.272461E-4,0.22802734,0.07507324,-0.30529785,0.6843262,-1.2176514,-0.37963867,-0.3369751,-0.75476074,-0.28051758,-0.43804932,0.36358643,0.66967773,0.8283081
4.328125,277,-0.8607788,0.05987549,0.005126953,-1.0079346,0.043762207,-0.02911377,-0.98931885,0.027648926,0.1665039,-0.0010986328,-0.40551758,0.6912842,-1.1346436,-0.09088135,-0.2803955,-0.6793823,-0.22924805,-0.39855957,0.19995117,0.38104248,0.87719727
4.34375,278,-1.0050049,0.024658203,-0.1303711,-0.9487915,0.089782715,-0.0044555664,-0.9753418,0.09631348,0.23199463,0.080078125,-0.3499756,0.70526123,-1.1589355,0.047546387,-0.23797607,-0.42071533,-0.1977539,-0.57611084,0.030212402,0.29174805,1.0388794
4.359375,279,-1.1011353,0.06768799,-0.21508789,-0.960022,0.1171875,-0.06359863,-0.9753418,0.088256836,0.21020508,0.059020996,-0.28649902,0.6992798,-1.1791382,-0.07904053,-0.14196777,-0.3637085,-0.22827148,-0.7319946,-0.23809814,0.32751465,1.1806641
4.375,280,-1.0730591,0.12542725,-0.12738037,-0.9732666,0.031066895,-0.059692383,-0.96936035,0.05999756,0.1942749,0.041015625,-0.26068115,0.7062378,-1.1011963,-0.2689209,-0.14294434,-0.38812256,-0.25390625,-0.6589966,-0.18121338,0.41375732,1.1387329
4.390625,281,-0.94189453,0.005126953,-0.01977539,-0.9671631,0.05255127,-0.061645508,-0.9883423,0.047851562,0.16455078,-0.011108398,-0.16845703,0.71325684,-0.97875977,-0.3163452,-0.27331543,-0.45129395,-0.2765503,-0.63134766,-0.18933105,0.44848633,1.0289307
4.40625,282,-0.8497925,-0.09661865,-0.04272461,-0.95495605,0.02709961,-0.08532715,-0.94537354,0.0115356445,0.14465332,-0.019165039,-0.25476074,0.7102661,-0.9301758,-0.22143555,-0.32989502,-0.4777832,-0.35144043,-0.6589966,-0.27062988,0.41674805,1.0189209
4.421875,283,-0.8417969,-0.0848999,-0.07757568,-0.9406738,-0.0345459,-0.108947754,-0.97735596,0.03173828,0.14068604,0.0029296875,-0.26763916,0.6832886,-0.9180298,-0.17791748,-0.35009766,-0.4685669,-0.4066162,-0.7595825,-0.43328857,0.27093506,1.1407471
4.4375,284,-0.8718262,-0.045776367,-0.113464355,-0.9589844,-0.019836426,-0.07739258,-0.9863281,0.019592285,0.19030762,0.023986816,-0.2597046,0.6673584,-0.8552246,-0.16210938,-0.36120605,-0.4533081,-0.48150635,-0.7536621,-0.70874023,0.12512207,1.1906128
4.453125,285,-0.94592285,0.024658203,-0.14935303,-0.97125244,-0.019836426,-0.11682129,-0.96936035,0.019592285,0.14465332,0.018920898,-0.26367188,0.6563721,-0.7297363,-0.07312012,-0.409729,-0.39422607,-0.54455566,-0.66290283,-0.9343872,0.020019531,1.1936035
4.46875,286,-0.9649658,0.07946777,-0.20910645,-0.95495605,-0.0022583008,-0.13061523,-0.9803467,0.020629883,0.13275146,0.0099487305,-0.27856445,0.6903076,-0.6345825,-0.07904053,-0.45825195,-0.43804932,-0.43225098,-0.69055176,-1.0258179,-0.124816895,1.2445068
4.484375,287,-0.96795654,0.11859131,-0.22906494,-0.9345703,0.034973145,-0.13061523,-0.96539307,0.06402588,0.13275146,0.05303955,-0.2904663,0.5914917,-0.50097656,-0.059265137,-0.4663086,-0.51031494,-0.3947754,-0.63531494,-1.1152954,-0.1427002,1.3323975
4.5,288,-0.9248657,0.11859131,-0.22906494,-0.9345703,0.034973145,-0.13061523,-0.9863281,0.088256836,0.13476562,-0.021118164,-0.25476074,0.6623535,-0.44024658,-0.09881592,-0.44207764,-0.65496826,-0.4706421,-0.7319946,-1.3276978,-0.11291504,1.5360107
4.515625,289,-0.8657837,0.11859131,-0.21313477,-0.93865967,0.02709961,-0.10107422,-0.94940186,0.051879883,0.09899902,-0.0020751953,-0.26861572,0.63238525,-0.4331665,-0.14031982,-0.42590332,-0.8097534,-0.49328613,-0.6481323,-1.7078247,0.014038086,1.7346802
4.53125,290,-0.7977295,0.0736084,-0.17126465,-0.98547363,0.05847168,-0.039978027,-0.99334717,0.015563965,0.21813965,0.041015625,-0.26464844,0.6433716,-0.4038086,-0.16607666,-0.2642212,-0.93200684,-0.4736328,-0.5288086,1.9465942,-0.116882324,1.819519
4.546875,291,-0.739624,0.04034424,-0.22503662,-0.9834595,-0.049194336,0.0014648438,-0.9923096,0.015563965,0.20025635,0.041992188,-0.22399902,0.60443115,-0.3734131,-0.0038452148,-0.089416504,-1.045044,-0.20959473,-0.32757568,1.918396,-0.21411133,1.5878906
4.5625,292,-0.7286377,0.07946777,-0.29779053,-0.9793701,0.06921387,0.080322266,-0.99334717,-6.1035156E-4,0.26379395,-0.027160645,-0.22991943,0.642395,-0.35113525,0.12670898,0.059143066,-1.0786743,-0.087402344,-0.12634277,1.918396,-0.24383545,1.2295532
4.578125,293,-0.71362305,0.009033203,-0.33666992,-0.92230225,-0.027648926,0.07244873,-0.9473877,0.009521484,0.20819092,-0.051208496,-0.24285889,0.6693115,-0.43011475,0.06732178,0.059143066,-1.2304077,0.010131836,0.0028686523,1.918396,0.06762695,0.7414551
4.59375,294,-0.706604,-0.0770874,-0.37054443,-0.9202881,0.05847168,0.03692627,-0.96240234,0.11450195,0.18041992,-0.003112793,-0.22991943,0.6144409,-0.7034302,0.023803711,0.7382202,-1.1784668,-0.14654541,0.16955566,1.918396,0.16680908,0.035705566
4.609375,295,-0.8317871,-0.11328125,-0.256958,-0.90197754,0.113220215,0.03302002,-0.9673462,0.13269043,0.19628906,-0.04119873,-0.22991943,0.64837646,-1.2368774,0.7279663,1.326355,-0.8220215,-0.5494385,-0.04547119,-1.942627,-0.2845459,-0.49230957
4.625,296,-0.85980225,-0.2345581,-0.21313477,-0.9141846,0.08581543,-0.024169922,-0.94940186,0.18518066,0.13671875,-0.049194336,-0.21704102,0.62042236,-1.6164551,0.66070557,1.8811646,-0.29852295,-0.61151123,0.18334961,1.918396,-1.0612183,-0.87561035
4.640625,297,-0.89385986,-0.37445068,-0.14135742,-0.8754883,0.109313965,-0.06854248,-0.9523926,0.17108154,0.06530762,-0.0602417,-0.22692871,0.6383667,-1.5749512,-0.32824707,1.4284058,-0.20074463,-0.5484619,0.18829346,1.918396,-1.0056152,-1.1012573
4.65625,298,-0.79870605,-0.4899292,-0.2769165,-0.86932373,0.0927124,-0.11682129,-0.9723511,0.14074707,0.061340332,-0.08428955,-0.21307373,0.61242676,-0.56573486,-0.39154053,1.4172974,-0.21398926,0.06628418,0.23266602,1.918396,-0.737854,-1.2819214
4.671875,299,-0.7677002,-0.43902588,-0.123413086,-0.92230225,0.03302002,-0.08532715,-1.00531,0.088256836,0.12683105,-0.08929443,-0.23687744,0.5984497,-0.27624512,-0.5576782,0.8807373,-0.90448,0.113586426,0.11828613,1.918396,-0.17443848,-1.9976196
4.6875,300,-0.9108887,-0.25708008,-0.25494385,-0.9793701,0.14849854,-0.099121094,-1.0462646,0.07409668,0.14465332,-0.072265625,-0.27954102,0.66033936,-0.7803345,-0.68029785,0.5118408,-0.111083984,-0.13470459,-0.24865723,-0.5552368,-0.612854,0.19042969
4.703125,301,-0.9359131,0.024658203,-0.3347168,-0.94677734,0.050598145,-0.12475586,-1.0292358,0.12463379,0.06726074,-0.11035156,-0.230896,0.6513672,-1.0212402,-0.1739502,0.9706421,-1.4921265,-0.29626465,0.5966797,-0.52575684,-1.3012085,-1.9558105
4.71875,302,-0.9489136,0.21252441,-0.05065918,-1.0853271,-0.04333496,-0.11090088,-1.1171265,0.09832764,0.15063477,-0.13842773,-0.22595215,0.6782837,-0.5039673,-0.40338135,-0.81799316,-1.5257568,-0.86376953,0.9822998,0.10644531,0.20648193,0.3012085
4.734375,303,-0.98895264,-0.43707275,0.38482666,-1.1810913,-0.25079346,-0.17797852,-1.184021,0.051879883,0.1486206,-0.14642334,-0.23687744,0.73223877,-1.9241943,-0.7238159,1.2081299,-1.6642456,0.14508057,0.5592041,1.918396,0.38305664,-1.9658813
4.75,304,-1.4005127,-0.8909912,0.27124023,-1.4724731,0.08288574,-0.09320068,-0.96936035,0.1730957,0.5773926,-0.12835693,-0.19421387,0.6333618,1.9553833,-0.5270386,0.94641113,1.9854126,0.05444336,-0.26641846,1.918396,0.42071533,-1.9558105
4.765625,305,-1.906189,-0.45666504,0.1416626,-1.6089478,0.1083374,0.078308105,-1.177002,0.2659912,0.67663574,-0.12939453,-0.21209717,0.86798096,1.9543457,-0.24121094,0.64123535,-1.5501709,-0.607605,-0.83654785,1.918396,-0.34899902,-1.9985962
4.78125,306,-1.7349854,-0.061401367,-0.10644531,-1.993042,0.02709961,0.44702148,-1.1420898,0.10644531,1.331665,-0.11236572,-0.14855957,0.78015137,-0.8754883,0.3046875,-1.4000854,-1.2487183,-1.0647583,-1.0732422,-0.28692627,-0.5860596,1.1607056
4.796875,307,-1.470581,0.39056396,0.1616211,-1.9054565,0.015380859,0.66186523,-1.3657227,-0.053100586,1.2939453,-0.39898682,-0.1237793,1.2442627,0.051696777,-0.95721436,-1.9174805,-0.61932373,-0.4578247,-1.2093506,-0.54711914,0.66174316,0.74243164
4.8125,308,-1.1982422,0.36120605,0.30010986,-1.5509033,0.089782715,0.5465698,-1.4406128,-0.17022705,0.95251465,-0.82196045,-0.23388672,1.4449463,-0.1385498,1.2207031E-4,-1.65979,-0.42175293,0.5263672,-1.2754517,-0.5064697,0.31854248,0.73742676
4.828125,309,-0.94189453,0.25750732,0.26922607,-1.3481445,0.15240479,0.21636963,-1.496521,-0.09753418,0.43841553,-0.44311523,-0.30334473,1.3510742,-1.4362793,-1.9824219,-0.76745605,-1.1122437,0.22784424,-0.93518066,-0.5969238,0.30566406,0.86120605
4.84375,310,-0.88482666,0.14208984,0.36688232,-1.2697144,0.48120117,-0.42834473,-1.4505615,0.3649292,0.02557373,-0.020141602,1.1340942,1.5557251,-1.5030518,1.1789551,-0.7876587,-1.3383789,0.117492676,-0.7655029,-0.6680908,0.043823242,0.91711426
4.859375,311,-1.1552124,0.024658203,0.23535156,-1.6201782,0.39898682,-0.5229492,-1.6362305,0.4033203,-0.2244873,-0.007080078,0.026000977,1.5547485,-0.8430786,-0.37963867,-0.7250366,-1.133667,-0.18988037,-0.4468994,-0.45056152,0.30963135,0.807312
4.875,312,-1.4175415,-0.2140503,-0.06359863,-1.6395264,0.40490723,-0.5663452,-1.5484009,0.25183105,-0.4487915,0.20739746,-0.42236328,1.5557251,-1.0475464,-0.7010498,-0.12982178,-0.86883545,-0.18200684,-0.34924316,-0.60302734,0.19555664,0.99298096
4.890625,313,-1.3614502,-0.55841064,-0.053649902,-1.5315552,0.3295288,-0.5703125,-1.3187866,0.18518066,-0.63739014,0.3597412,-0.675354,1.5567017,-1.1052856,-0.42315674,0.13696289,-0.99005127,-0.33569336,-0.1282959,-0.44140625,0.24017334,0.88916016
4.90625,314,-1.1221313,-0.7344971,0.017089844,-1.3706055,0.27764893,-0.4934082,-1.0911865,0.19329834,-0.68896484,0.4449463,-0.487854,1.2802124,-1.0212402,-0.16998291,0.16931152,-1.0389404,-0.4243164,-0.14215088,-0.5145874,0.14300537,0.93310547
4.921875,315,-0.8027344,-0.66015625,0.105773926,-1.177002,0.25610352,-0.45593262,-0.84155273,0.18920898,-0.7207031,0.5070801,-0.31329346,1.0186768,-0.97875977,-0.04736328,0.08441162,-1.0267334,-0.26080322,-0.1105957,-0.48919678,0.32751465,0.82232666
4.9375,316,-0.58843994,-0.5349121,0.18054199,-1.0812378,0.17980957,-0.44018555,-0.678833,0.14886475,-0.7644043,0.50805664,-0.25476074,0.87994385,-0.90686035,0.10095215,-0.037841797,-0.93914795,0.021972656,-0.11846924,-0.49835205,0.24017334,0.91711426
4.953125,317,-0.42022705,-0.48797607,0.13769531,-1.0079346,0.093688965,-0.42834473,-0.56903076,0.13671875,-0.7385864,0.4920044,-0.1932373,0.7581787,-0.8400879,0.09899902,-0.045959473,-0.9747925,0.074157715,-0.11846924,-0.5633545,0.22332764,0.90911865
4.96875,318,-0.54937744,-0.38623047,0.06591797,-0.9641113,0.022216797,-0.44708252,-0.46417236,0.122558594,-0.75250244,0.48602295,-0.15649414,0.7261963,-0.9180298,0.035705566,0.029846191,-0.96661377,-0.13861084,-0.09875488,-0.48101807,0.19952393,0.84924316
4.984375,319,-0.74365234,-0.2805786,0.030029297,-0.8937988,-0.030639648,-0.44708252,-0.40130615,0.05596924,-0.80407715,0.4048462,-0.14855957,0.7022705,-0.9706421,0.0079956055,0.023803711,-0.9788208,-0.26867676,-0.06713867,-0.44140625,0.20251465,0.8991699
5.0,320,-0.8607788,-0.17883301,-0.11743164,-0.8652954,-0.074645996,-0.4105835,-0.4022827,0.019592285,-0.732666,0.253479,-0.1416626,0.70129395,-1.0151978,-0.059265137,0.017700195,-0.96661377,-0.2253418,-0.11254883,-0.5227051,0.21044922,0.9830322
5.015625,321,-0.8798218,-0.12402344,-0.18719482,-0.86932373,-0.12359619,-0.34161377,-0.519104,0.032714844,-0.7663574,-0.012145996,-0.11584473,0.74920654,-0.8997803,-0.11065674,-0.086364746,-0.95336914,-0.21154785,-0.15594482,-0.5593262,0.21636963,0.8931885
5.03125,322,-0.8307495,-0.20227051,-0.1194458,-0.755249,-0.10595703,-0.3829956,-0.40930176,0.015563965,-0.8279419,-0.017150879,-0.13964844,0.6593628,-0.93218994,-0.20959473,-0.10253906,-0.94525146,-0.18591309,-0.14807129,-0.5145874,0.16778564,0.83929443
5.046875,323,-0.7406616,-0.21307373,-0.09350586,-0.6503296,-0.110839844,-0.44903564,-0.30249023,0.041809082,-0.85668945,-0.05419922,-0.13769531,0.682312,-0.96051025,-0.07110596,-0.095458984,-0.9503174,-0.16033936,-0.059265137,-0.48101807,0.2074585,0.8632202
5.0625,324,-0.7145996,-0.26782227,-0.08856201,-0.5463867,-0.12652588,-0.49438477,-0.21862793,0.038757324,-0.88446045,-0.10333252,-0.17834473,0.7072754,-0.93218994,0.10296631,-0.023742676,-0.9941406,-0.11895752,-0.018859863,-0.5064697,0.24713135,0.8792114
5.078125,325,-0.72161865,-0.30010986,-0.16326904,-0.45166016,-0.1529541,-0.5564575,-0.22357178,0.06402588,-0.9112549,-0.21459961,-0.24780273,0.7821045,-1.0263062,0.06341553,-0.082336426,-1.0042725,-0.11102295,-0.03265381,-0.4658203,0.23822021,0.8312988
5.09375,326,-0.7836914,-0.36273193,-0.21807861,-0.41705322,-0.10205078,-0.5732422,-0.2625122,0.0680542,-0.9668579,-0.3729248,-0.300354,0.87994385,-1.0496216,0.13061523,-0.07324219,-0.9503174,-0.12286377,0.0028686523,-0.5715332,0.21240234,0.8931885
5.109375,327,-0.76464844,-0.36468506,-0.21807861,-0.39257812,-0.058044434,-0.61761475,-0.38635254,0.10443115,-0.9985962,-0.51727295,-0.41741943,1.0307007,-0.9938965,0.31658936,-0.15405273,-0.9259033,-0.0134887695,-0.019836426,-0.5064697,0.18463135,0.84124756
5.125,328,-0.7486572,-0.3392334,-0.21014404,-0.4251709,-0.011047363,-0.5703125,-0.55407715,0.12054443,-0.91326904,-0.7858887,-0.52056885,1.2203369,-0.9929199,0.33239746,-0.12677002,-0.9879761,0.0032348633,-0.0059814453,-0.44952393,0.20251465,0.8372803
5.140625,329,-0.77667236,-0.32751465,-0.2230835,-0.43737793,0.07409668,-0.5505371,-0.81762695,0.14886475,-0.80407715,-1.0023804,-0.494812,1.3959961,-0.90179443,0.11480713,-0.07019043,-1.0236206,-0.028320312,-0.0040283203,-0.4658203,0.23822021,0.8452759
5.15625,330,-0.81170654,-0.27667236,-0.30078125,-0.5963135,0.45770264,-0.37512207,-1.0392456,0.4800415,-0.5182495,-1.2258911,-1.2288818,1.4239502,-0.9584961,-0.09088135,-0.044921875,-0.9584961,-0.12286377,-0.041503906,-0.5237427,0.2243042,0.89715576
5.171875,331,-0.8057251,-0.30010986,-0.29083252,-0.86120605,0.72003174,-0.061645508,-1.3247681,0.34069824,-0.06970215,-1.3571777,-0.56427,1.4319458,-0.8491821,-0.17791748,-0.1116333,-0.92077637,-0.20166016,-0.019836426,-0.515625,0.10333252,0.84124756
5.1875,332,-0.8397827,-0.20617676,-0.20715332,-1.0944824,1.1584473,0.3602295,-1.4535522,0.29022217,0.36102295,-1.3582153,-0.4491577,1.1235352,-0.8269043,-0.28076172,-0.07928467,-0.96154785,-0.1071167,-0.029663086,-0.5298462,0.13110352,0.913147
5.203125,333,-0.8778076,-0.12402344,-0.11743164,-1.6273193,1.2680664,1.3637695,-1.1849976,0.09631348,1.5251465,-1.3562012,0.057739258,0.26507568,-0.89575195,-0.16998291,-0.02166748,-0.9747925,-0.036193848,-0.059265137,-0.49017334,0.18664551,0.8792114
5.21875,334,-0.93292236,-0.0770874,0.030029297,1.9135742,1.2288818,-1.9813232,-0.72875977,-0.09753418,-1.9746094,-1.3582153,0.66290283,-1.6984253,-0.9523926,0.008972168,-0.07525635,-0.9961548,-0.11895752,-0.0079956055,-0.44140625,0.1519165,0.87323
5.234375,335,-1.0370483,-0.061401367,-0.07757568,-0.67785645,1.0214233,0.5494995,-1.177002,0.11651611,-0.15307617,-1.2138672,0.52697754,-0.057373047,-0.98480225,0.035705566,-0.15911865,-1.0817261,-0.14654541,0.021606445,-0.44244385,0.16680908,0.880188
5.25,336,-1.0530396,-0.037963867,-0.32873535,-0.649292,0.26593018,0.381958,-0.81762695,-0.03289795,0.01763916,-1.0083618,0.33648682,-0.6173706,-1.0496216,0.0020751953,-0.20458984,-1.0837402,-0.032226562,0.051208496,-0.45666504,0.1350708,0.9011841
5.265625,337,-0.94091797,-0.15533447,-0.35064697,-0.5229492,-0.08642578,-0.012329102,-0.72180176,0.12054443,-0.25628662,-0.8770752,-0.10595703,-0.37182617,-1.1730957,0.051513672,-0.25915527,-1.069458,-0.0736084,0.08081055,-0.4576416,0.1965332,0.8931885
5.28125,338,-0.9138794,-0.31188965,-0.39349365,-0.51483154,-0.52874756,-0.034057617,-0.68981934,0.19329834,-0.3336792,-0.7407837,-0.592041,-0.2659912,-1.1872559,0.16229248,-0.2753296,-1.1183472,-0.19580078,0.03741455,-0.4790039,0.22729492,0.9081421
5.296875,339,-0.9298706,-0.4487915,-0.46124268,-0.55963135,-0.73620605,-5.493164E-4,-0.68182373,0.22155762,-0.38330078,-0.58044434,-0.97991943,-0.16015625,-1.1376343,0.05847168,-0.29351807,-1.1122437,-0.24505615,0.015686035,-0.4953003,0.19256592,0.91711426
5.3125,340,-0.93792725,-0.5623169,-0.5529175,-0.5963135,-0.62268066,0.12762451,-0.70477295,0.29223633,-0.32177734,-0.5543823,-0.890625,-0.12023926,-1.0637817,-0.21948242,-0.07220459,-1.0704956,-0.2312622,0.01373291,-0.5196533,0.10333252,0.90515137
5.328125,341,-0.8357544,-0.5545044,-0.5001221,-0.649292,-0.3173828,0.14929199,-0.80566406,0.29223633,-0.23242188,-0.6325073,-0.4640503,-0.0703125,-0.9706421,-0.37963867,0.05407715,-1.0317993,-0.2647705,0.11035156,-0.55218506,0.07952881,0.8632202
5.34375,342,-0.78967285,-0.5545044,-0.35461426,-1.4317017,0.24633789,0.20251465,-1.4995117,0.21343994,0.5456543,1.0603027,-0.25079346,0.94384766,-1.0435181,-0.36779785,0.08337402,-0.99108887,-0.2253418,0.17150879,-0.5786133,0.11126709,0.8522339
5.359375,343,-0.8788452,-0.42144775,-0.04272461,1.9135742,0.80023193,0.7515869,1.9933472,0.39520264,1.3922119,-0.4921875,0.20159912,1.5547485,-1.1123657,-0.1383667,0.06518555,-1.0083618,-0.1977539,0.24060059,-0.5765991,0.16082764,0.8253174
5.375,344,-1.0770874,-0.25708008,0.0579834,-1.71698,1.4020996,0.20056152,-1.8728638,0.881897,0.39678955,-0.6976929,1.046814,1.5587158,-1.2581177,0.07330322,-0.01361084,-1.12854,-0.14160156,0.28198242,-0.53082275,0.20648193,0.9011841
5.390625,345,-1.4876099,-0.053588867,-0.13336182,-0.9029541,1.3942871,-0.25683594,-1.0722046,0.9343872,0.08117676,-0.17248535,0.6846924,1.0875854,-1.4564819,0.26513672,0.06518555,-1.2436523,-0.14654541,0.2672119,-0.53082275,0.30566406,0.88916016
5.40625,346,-1.9862671,0.4590454,-0.47320557,-0.7104492,0.2033081,-0.1227417,-0.75671387,0.1730957,0.2121582,0.25750732,-0.061279297,0.649353,-1.524353,0.17016602,0.11975098,-1.3729858,-0.37902832,0.27215576,-0.5623779,0.36914062,0.93707275
